transaction_id,account_id,transaction_type,amount,transaction_date
efbad4d8-c6d6-40ec-b5bf-66522ce0735f,3533,credit,903.36,2023-07-15 09:26:57
64b0356f-b21e-4f8c-a842-a610f306b66d,5851,credit,140.42,2023-06-09 03:20:44
928304b1-012b-4ebc-a142-fe139426a814,7059,debit,-628.74,2023-02-13 12:20:28
9244f8bc-e692-4a4a-b602-31f24374f7a8,1384,credit,557.4,2023-03-08 03:30:50
23c6a06b-f500-4b81-8d4e-904c44f081c8,4772,debit,-82.31,2023-06-10 22:30:01
5ae08309-2338-4ca3-8902-becde14a36a9,8453,debit,-696.07,2023-04-26 09:27:50
2e7269b7-18fa-4c02-b612-ec09a007d17f,1875,debit,-796.21,2023-06-06 06:53:28
80e0e18b-5580-4e76-8d72-e4fe42d04745,6201,debit,-707.77,2023-07-28 08:06:30
4b491843-9200-418b-8044-84da8244eac9,8926,credit,924.35,2022-10-08 21:04:36
7d8f9dfe-fcb2-4b71-b5e5-e7ce92d9c4c5,7571,debit,-722.18,2022-10-18 05:14:55
98a4a89a-0890-4a2b-9e05-5d857736f86a,6030,credit,227.83,2022-09-27 23:19:16
b3a1002c-4c3c-49ab-a425-35c7bf11c6c1,1530,credit,115.35,2023-07-15 21:40:57
668dc264-577d-4fad-9b8f-fe30e114fb74,3550,debit,-232.78,2022-10-10 08:36:40
a75c4436-6ca9-4ed1-bce1-590a907d656f,8022,debit,-219.37,2022-08-25 02:20:33
f4de0919-7915-43a6-b4b4-d53a3d3460ce,5760,credit,391.24,2023-02-28 12:54:16
66f1413d-1077-4f36-be43-5bf5ec9bd7f0,3635,credit,826.41,2023-02-23 12:51:26
3199e7ad-80e7-4479-88c1-dc67da9bdfb4,2182,debit,-43.78,2022-10-02 06:17:22
0d507d9b-f4b2-480b-adca-4411471805d8,6312,debit,-817.94,2023-08-07 22:28:25
76b10fd4-df21-4a1a-9f1c-030a961feb9d,9056,debit,-743.0,2023-02-08 21:02:41
a0a8eade-6fcc-4218-8120-3546e9b611d9,3085,credit,22.78,2023-01-19 18:02:28
7e733675-b9de-4f63-8c09-7af5703348ae,2820,debit,-775.11,2022-10-04 17:37:36
405f8b61-0fff-42a2-a5db-19e4a325d0ec,1284,debit,-597.05,2023-07-19 19:16:32
2f875a73-d64a-4303-a7c3-86110ef28e51,2613,credit,493.53,2023-03-22 04:23:23
0d78fe36-929e-4675-9fca-1796d34fe8a9,6734,credit,853.22,2022-12-29 21:24:37
eb8485e8-5fe3-4c8b-ae67-1d1ee2e1e7cc,7414,debit,-36.81,2023-03-16 15:10:16
8636794f-f35c-441f-932d-70b84b6b59bf,5012,debit,error,2023-01-02 04:27:05
e3f27b7c-4caf-451c-9a0d-45aa80f2c850,9384,credit,987.81,2023-03-26 18:24:15
36f0ac2b-2306-4a61-9300-7f40dd1bd09a,4104,debit,-124.14,2023-04-07 08:01:00
42db153a-99e3-4deb-be3c-c92e62e7ebde,4160,credit,524.5,2022-08-16 11:36:54
c07bd70c-f43e-47ab-9487-e37ecdfe7873,6921,debit,-280.56,2022-11-10 20:25:36
6fa0bd14-76fd-4de5-9aec-992e55055930,8637,debit,-414.21,2023-03-10 12:35:21
0c64b96c-93ee-4fa3-bd85-cf37fd625900,9524,debit,-195.32,2023-06-30 21:44:18
86999b32-5d05-42b3-971b-85daac243a46,1260,debit,-383.01,2023-06-11 05:58:18
ab5fc399-b9d9-459d-98ee-dcd1749341a6,1228,debit,-140.85,2023-07-06 16:17:10
2bd805c5-dfbf-4b98-8a8f-e7513be72867,9277,debit,-452.09,2023-07-09 22:12:30
988af33c-0a3e-4af9-8b9b-55b76235883d,1602,credit,130.88,2022-10-08 02:53:15
611178c9-4357-4556-910a-d96a6bcd4e8a,7155,debit,-566.31,2023-02-09 22:24:48
bf0e4bb3-cef1-4dfe-b694-c56e989fada8,8490,credit,error,2022-10-22 17:41:32
9d6353fb-1529-411a-88f8-2690175c5aa1,2148,debit,error,2022-11-07 11:06:47
c851d317-da3a-423e-9cba-bb476cf603c9,6652,credit,218.47,2023-03-12 11:31:52
65188bcc-0082-4c03-9fad-9c8fb8782575,1579,debit,-75.02,2022-09-18 16:45:28
f93a98db-7c51-4f10-b497-494ee0834611,6884,credit,225.05,2023-06-05 15:52:45
2e8939c4-34a5-4212-90e5-88b167cc169b,8369,credit,849.3,2022-11-21 18:51:17
ecc4703e-b00e-486f-9ca9-7f010d4c0eb0,9504,credit,643.73,2022-09-24 08:42:35
270b1292-6d39-40c5-8e16-0f54064e40d9,2891,debit,-389.4,2022-09-27 01:44:40
844ec97b-e388-41a3-b4de-3e0a8df48017,6449,debit,-931.41,2023-05-09 23:08:23
36467369-ac99-4610-a8cd-ef72ff1abbee,6921,debit,-327.09,2023-05-06 05:12:03
349eddfa-735a-4abd-bc17-7b74adf71d59,4255,debit,-566.15,2023-08-06 03:02:51
0d3ce0b1-b11e-4425-a9d3-e76e7fec0589,8274,credit,362.02,2022-09-10 09:06:19
7042d3b6-a51d-4386-85c0-c6572172dce3,7951,credit,error,2022-11-13 09:38:53
d5af60c4-16b9-4eca-890f-880aa870af86,7116,credit,error,2022-10-23 00:32:13
df62a2f1-4998-4e00-8f1f-147569f31674,9276,debit,-175.1,2022-09-09 06:41:09
987894e4-20c5-4f25-b6e1-42272a270bd4,8376,debit,-390.26,2023-02-10 02:43:02
c97e65c1-155e-499e-a6b8-8d3517513da6,9082,debit,-61.86,2023-07-15 07:39:11
1c27a10b-bb75-4d11-bf73-524e2633ad39,4331,debit,-235.12,2023-03-29 15:25:30
87480530-6d21-4361-9a23-0811d8cb0249,8618,debit,-806.05,2023-07-15 14:06:57
b8f9d4b5-b677-452a-9fcd-9755ff4f90f5,4629,credit,error,2023-04-02 04:21:58
104c3ba6-dbc6-43e9-944b-b818837611a7,9402,credit,618.22,2023-06-19 02:25:21
d6f7ceed-0510-4ca2-995c-1b5f762d1e52,8771,credit,210.23,2023-04-27 05:00:16
bf30260d-f061-4954-a9ec-7a2d19a99686,8430,credit,86.5,2023-04-01 20:29:24
a11d11bb-a79b-4b25-8cb0-cbc8ee6bc726,8750,debit,-927.31,2022-12-05 22:43:10
24ca19da-8858-4474-902e-e92b14a1fbb6,7952,debit,-834.39,2022-10-14 09:18:17
df35cc6b-850f-4f66-b253-826d33edc439,5693,debit,-388.03,2022-09-10 05:55:22
8e43ef99-1ee6-4b6d-84d6-06f8bf08da89,4426,credit,105.06,2023-05-04 19:20:49
eb1645c2-b459-4a08-9b39-2b5265aede66,2811,credit,error,2023-05-04 02:06:10
f5cd3494-d8f0-4bb1-b9f5-4e48f476bd98,6770,credit,331.56,2022-09-21 20:29:49
a73375e7-47c5-4719-b68e-24a0dcbd5bb0,7957,debit,error,2023-03-28 14:08:12
3ba0e50f-e142-4841-b43e-7dc9006df61a,2990,debit,-834.51,2022-11-23 17:02:03
a1a8075c-9c47-4ff1-80eb-32bf0e1f6beb,7328,credit,351.7,2023-05-05 09:47:00
512fcedf-66cb-4692-9e41-4a3d754894f4,2859,debit,-348.48,2023-03-05 22:36:18
56a2d56d-2972-4e3a-9f65-d53fcbb96ea4,3878,debit,-813.78,2023-01-30 12:18:16
d8791659-04b3-4091-8387-29921034655b,7794,credit,508.56,2023-03-05 16:47:51
3f82d807-e169-4f67-9e30-e4fd1bd5af01,8468,credit,299.99,2023-01-03 17:18:09
1fdb2531-b903-488b-9430-510a69c29905,6854,credit,592.1,2022-09-02 06:54:44
7552c844-b50f-4a81-aabf-7cfbd2b6fb3a,7780,credit,558.98,2022-12-17 17:34:00
ef246058-6d66-451f-b3e7-082eab707901,4658,credit,747.16,2022-10-24 18:09:47
bc2f186d-7f1f-4fd2-b1ba-50ba100118fb,4371,debit,-394.97,2023-06-11 04:52:39
f407909c-b8e3-4d86-a4f9-aafe42b83a97,6836,debit,-808.89,2023-06-11 00:28:12
31b1be75-af07-430a-9900-8ef06e255cb1,1135,debit,-261.98,2023-01-21 07:39:36
7c60650a-9e4a-4550-b4ea-79e045175ab8,4952,credit,676.31,2023-05-31 13:43:08
b0bba50c-3295-45be-8408-06e0e7fb00ab,3381,debit,-697.9,2023-02-15 06:56:08
ae1ae177-c4d6-4635-9d67-fab9942c1a94,5996,credit,404.33,2023-03-30 14:07:29
5b014c0a-0c35-40aa-8a13-5e97fd552f75,3013,debit,-425.31,2023-05-11 13:12:26
72cb33d2-fb60-43f8-a424-993896e89b72,6052,debit,-674.94,2022-11-22 15:40:55
e25c4a55-fe07-434e-a5bd-dcb25b57d237,6203,debit,-155.17,2023-05-22 17:07:37
9aa7c6ab-4319-4025-a4cf-e380fa236e33,4538,credit,error,2023-05-23 11:06:17
53d7802a-6197-42cc-880e-66e72ae7d7fc,5010,credit,556.47,2022-12-20 07:14:48
b2892029-9aae-49c8-8b67-324ba6ad7339,2154,credit,745.34,2023-04-14 01:53:13
71cbc25a-9f1d-4226-b3e5-b65595550f64,1879,debit,-581.28,2022-09-29 05:38:27
fb6d990e-87a4-4f1f-a950-b4549765e1e8,8061,credit,446.15,2022-10-25 23:45:00
ef5b3a8a-e590-41df-932e-ea41f6fc0c40,4912,credit,53.01,2022-12-14 03:57:01
dc8b6a7e-0d2b-4707-be86-f50c69e0c975,9073,credit,447.92,2023-03-05 17:36:03
a90a93ae-8ad7-443a-9576-f896d74daf6a,8758,debit,-990.16,2022-09-21 20:29:16
c60e2a90-0adf-4311-aa34-6bb75e811cf5,1149,credit,841.45,2022-12-10 12:07:35
d00d6ee0-b0c5-48f4-8c9d-585c5dae31c9,4042,credit,error,2023-06-09 08:56:00
079ae895-b4aa-46eb-a046-c355ea66eef2,6092,credit,15.74,2023-01-25 01:10:51
cc522637-c12c-464e-acac-553b437fdbfb,4940,debit,-84.81,2023-05-14 11:12:10
43fe9b1b-7b32-4ce0-a4a4-a84fda347206,1922,credit,504.42,2022-12-10 14:41:21
b9af6684-5b65-44d2-a5c5-b9149405b2d2,2015,credit,478.28,2022-10-22 00:35:04
297731ed-a094-4062-afb7-5886c8866342,6324,credit,844.88,2022-12-27 18:10:01
59edf9de-79d8-461c-ba98-59463126af5e,1382,debit,-643.89,2023-03-15 09:50:51
78a9fa0e-3cb2-4635-817f-118069368bba,3345,debit,-652.72,2022-11-14 06:30:08
9580bff4-a09a-40df-bd3b-8edf19587e8a,7157,debit,error,2022-12-03 08:11:37
ce61319a-3bbd-4e11-bbc0-c0e7a1202b66,9413,debit,-753.32,2023-05-16 05:30:35
da31a591-b2b1-4a31-bb24-ed6b800d7d10,9195,credit,939.31,2022-12-16 23:56:20
40e36a99-51c5-411e-bf3a-20d1d478879c,5400,debit,-602.41,2023-01-20 08:44:06
e461f525-6919-4ef7-ab43-6533573f6d66,1342,debit,-722.22,2022-08-26 02:41:34
715b14b4-c8a1-4af2-992b-df053a3817cb,5968,debit,-758.97,2022-11-23 02:20:18
ce566333-d667-4efa-b344-6d70c2910503,5448,debit,error,2023-07-28 12:34:58
47df4979-f1af-4558-a7d8-5f596f2ac090,1472,debit,error,2023-08-09 15:28:16
8c4d860e-023f-4f27-ae90-41eaf9019559,3235,credit,448.8,2023-06-23 08:45:47
2ec629e1-ec01-4d21-a194-880f7ecc8bc5,7027,debit,-983.87,2022-09-14 19:41:33
8212a01d-460b-47b8-93b6-c818fd0b39d3,6630,credit,272.38,2023-02-19 05:44:20
c61c1bb1-1ae8-4f79-8224-fd837168eb08,1213,credit,error,2023-05-31 19:17:17
06b9387d-88ca-41b5-b495-6c0f8450b57d,9486,debit,-438.08,2023-04-16 18:59:05
f3b9c304-a651-4687-8498-717589f97a06,5230,credit,207.47,2022-11-20 12:55:36
33c3d29e-ae6d-42ff-bf63-8791fde2314a,1925,credit,165.88,2023-02-16 06:44:31
36f6530b-35d6-47fd-b59d-a7fc34fa6d40,2784,debit,-12.56,2023-06-11 13:40:49
68ef4d80-3ac5-4d5f-858c-deac7581b8a5,7863,credit,error,2022-10-05 15:06:06
da68a7f1-dc13-4ebc-b6ef-037428d8f70f,3662,debit,-856.53,2022-10-01 15:30:38
ba07feb6-0ba1-4b9e-b9af-4d1dded6b4ba,1304,credit,138.16,2023-07-17 09:46:49
4c58b8ea-2fd7-4bd2-8f69-ad2aae28718b,6758,debit,error,2022-09-15 15:39:18
711563d1-21dd-4a72-950e-0f1ed3ae05bd,7100,debit,-579.3,2022-11-19 23:13:06
94e00aa8-2f3e-4eb0-9523-86a71730921a,6544,credit,171.2,2023-01-02 21:31:21
76e61217-d641-4959-b5ad-4a9ca1bb60c6,5295,credit,385.08,2023-06-10 22:36:30
cf5e52e6-38e4-44b8-8a4d-937b9d655831,2071,debit,error,2022-11-23 16:53:28
7c5d02c6-8a04-4f31-86b4-e5070ac17060,9562,credit,271.32,2023-04-09 05:49:56
9d12a2e4-4746-4817-a6d1-3c1b56beb026,3037,debit,-758.2,2022-12-20 13:54:37
137404ad-68dc-4151-b880-8c81fa0241a7,9660,credit,error,2023-05-19 10:57:22
52841601-e3e6-4517-af84-cd8630b8daf4,5157,debit,-543.67,2022-12-09 05:35:44
ea41dbc6-163a-46e6-9ae1-eedfa9e9ab9b,7720,credit,743.22,2023-03-12 10:03:31
1e1c73f1-c08b-4edc-9ba3-1b46b5f2e235,6554,credit,183.52,2023-05-27 11:14:57
051e90dd-f2f6-4d7e-a301-4040f028a9ac,1241,credit,301.3,2023-03-16 08:18:52
702f0521-14ff-4ec0-9b37-031ebb2f1be6,3589,debit,error,2023-02-01 00:00:23
d0cd7046-1441-4eec-938d-5a03a3926445,5916,credit,768.8,2023-03-13 16:29:51
c521e62b-f284-4de0-b832-295f9ab35980,2050,debit,-12.47,2022-09-06 07:45:51
fdfe3cea-541e-455f-aaad-1237acf50496,2684,credit,519.3,2023-02-15 03:45:10
b3af336a-fff2-4ae3-8652-bfdaca47e694,2186,credit,649.77,2023-07-26 19:47:25
8722da53-f538-4ef1-8e8e-40816528ddb0,1812,debit,-670.4,2023-08-03 11:01:06
54056ba6-5a8a-42e2-be2c-1bd715497b36,6413,credit,302.59,2023-02-22 11:56:21
35a55349-5f19-408b-ba3b-0bcca104ad76,5088,debit,-640.67,2022-09-10 08:08:17
f3a57315-7f5f-424b-a131-9704f654b727,6578,debit,-197.57,2023-01-31 23:01:53
128f990c-ef59-4d32-a530-bc3be6f748f4,5126,credit,295.61,2023-02-15 02:36:19
da567b14-53eb-43ad-a3f3-60e41e017555,6299,debit,-226.3,2023-08-12 06:11:09
011618e3-8a88-4c0b-8e6a-1f3d37f95f0b,9465,debit,-8.19,2023-02-09 11:31:42
81d77512-a65a-4dc5-bd90-109d93ff7c9a,7003,debit,-665.82,2023-04-25 04:46:57
284701fb-196e-4c70-a0bc-a678a72f6ef7,4877,credit,901.43,2023-02-04 07:37:57
ea25c832-07e8-4f17-9fa5-ce1b04aa0420,6280,credit,889.07,2023-07-21 20:51:49
37b044fc-8b88-4c53-99d8-eb9d79751eb8,6066,debit,-428.64,2023-06-15 05:03:11
720f6258-27b1-4d25-875d-8295441a57f1,1087,debit,-264.05,2023-03-04 10:12:33
eac7335d-07d4-4bdf-9543-892bc3bbf94b,1502,debit,-632.84,2022-10-25 17:09:12
56f10f02-9c7b-4ec9-b5f7-d4c9ed97e5c1,9665,debit,-107.19,2023-08-10 04:24:12
a52c8966-4e9a-4d7e-8545-b91af3a3ff88,5727,debit,-785.46,2022-09-17 13:38:29
7b225ab4-610a-4dfa-97ce-437b8f5f99b4,3924,credit,322.36,2022-12-01 16:27:42
95f6ca74-8dce-4ae0-b421-e08a0a521e91,4924,debit,-251.55,2022-09-07 20:38:33
a8d065f8-50fd-43bc-b026-3f4024667045,1461,credit,726.08,2022-08-21 19:46:23
eb5c8096-4ce3-44b1-a544-12efa38f0fd0,5104,debit,-683.85,2022-11-06 00:45:57
37f4e554-25b0-4776-8d97-0b309c31ebed,7142,credit,error,2023-07-12 11:55:42
07fbd1fd-ac38-426d-859a-b8e45345e74a,2879,credit,988.9,2023-05-16 12:20:45
d3a4dbce-6e31-4057-b71f-582ae54e9028,6856,credit,87.23,2022-10-25 08:18:20
fbdb9a7c-a4f0-441c-83ac-7fe0e17cadd7,9099,debit,-214.75,2023-04-10 15:07:45
b9e50890-f10c-4d6c-98b4-b2616b6a2acd,6540,debit,-328.18,2022-09-09 00:57:07
bdafc442-0ee3-4f93-871f-be710e8780e1,3878,credit,904.0,2022-10-29 16:46:24
f1e562bc-8b49-4db2-b4d5-e0689075ac19,3269,debit,-571.32,2023-01-15 10:13:30
3eb06e17-11f4-45e8-b56c-5e393a633d3e,7442,credit,267.03,2022-12-12 12:26:35
a5dbe7cb-e71f-464d-a1ca-8e1fac118ee8,5642,credit,242.37,2023-06-29 11:26:56
90af3288-6039-4d7b-a0ef-6ad13d5d139a,6848,credit,117.6,2022-11-11 12:03:39
42ad0314-20db-4c53-be0d-c8dedb62bb44,6476,debit,-477.31,2022-11-25 10:43:42
a7a35414-5bbc-44f2-9a14-4688523975d8,7504,debit,-351.77,2022-12-18 10:00:28
022e47d8-3e88-4bc7-bfdc-d4370ac9e6d6,6049,debit,-49.22,2022-10-01 10:51:49
fcfca12e-3618-4155-bf97-e3ed9b334d2d,7930,credit,691.75,2022-12-12 15:01:54
36dda1a1-344d-485e-9618-418283f38c66,9178,debit,-209.09,2023-06-22 11:47:08
3edb2363-0145-4f84-a572-27e5e96cf49c,7417,debit,-419.33,2022-10-01 05:48:42
8858fda0-b31b-4a95-85dd-6ca720f2977d,7167,credit,546.4,2022-08-18 06:59:02
605d10dd-0f40-496d-b8a7-ed5b36ae21be,6142,debit,error,2023-02-01 03:46:03
fa1099b3-783e-48bc-b2b9-e027be1002e4,4444,debit,-771.92,2023-05-24 06:15:37
7ee7960f-b502-479e-8d16-2168b40011be,5765,credit,58.22,2023-05-25 17:08:50
375db830-498d-4b64-b622-334cd43f08f2,5031,debit,-454.31,2023-02-22 14:56:36
f1cd8e80-2732-4289-873d-5d9d45e072df,7512,debit,error,2023-07-17 12:09:11
fe6c1edc-f249-47a5-8927-1d575bf6f34c,9556,credit,656.11,2023-04-01 20:40:22
adb998a2-c7b4-4a27-9b8c-da618af9820e,2186,debit,-787.8,2023-03-21 00:51:45
a3b6d4d5-df44-4b4f-ad40-a4a13fe71a22,7989,debit,-937.27,2023-01-15 03:04:28
2b007b7b-a267-4359-b7ef-a401ed4e70b5,1370,debit,-968.59,2023-04-12 20:58:07
0e65779f-af58-496a-a725-91b32f115260,8069,debit,-340.82,2022-12-19 03:07:07
833b59f0-eb6f-4fcd-904c-8842fdcb9d21,3486,debit,-728.13,2022-10-05 20:58:35
564d3d0a-0441-45c9-8f25-8e97856a2ec1,3825,debit,-565.24,2023-01-01 15:50:56
05a5a692-6fdb-478c-85da-b34abae5b2e6,2426,debit,-83.38,2023-07-04 19:38:33
f8bbaeeb-06a1-4576-b9a9-ebd4fe839eec,1429,credit,493.76,2022-12-13 05:48:05
ff0f0185-f7fd-4fc4-9720-c3bd37870df7,5568,credit,104.43,2022-09-19 23:03:42
d56f86ee-4250-4e12-ac72-9fe85a7f3671,4411,credit,766.85,2023-06-02 23:11:55
ea64ac75-51c8-4991-9b5e-f3c85729bf5d,1583,credit,940.59,2022-10-08 13:53:30
4ec4bf08-3f23-4320-b5c2-77764d5f21a3,8999,debit,-292.59,2023-05-06 02:12:20
855a540a-a431-47fa-9f14-e09f9c685b7a,1285,debit,-589.33,2022-12-04 06:59:19
09b4e2e4-12a5-4936-8bc7-e17c2b6ec476,1893,debit,error,2023-05-13 18:32:54
7df853c0-6ab7-46f4-bb5d-8aa2d23ec4a0,1211,debit,-859.53,2023-07-09 13:02:03
d479e8a4-6742-44be-a429-cce418f26ab8,7236,credit,121.47,2022-11-05 17:40:51
6f9289b2-ceb0-46c1-9132-6c05ab1c3a99,7811,credit,202.86,2022-09-08 07:02:44
a91db0b1-7971-4d6a-afff-18a6037db002,1088,credit,768.75,2022-10-06 06:15:34
21da1c2c-eb9d-4546-ab69-cd7f4296c9f3,6805,credit,939.4,2023-08-14 02:48:02
03e09a5a-c2fe-4cb0-8327-737e6dcd0ed7,8290,credit,162.67,2023-06-18 16:01:15
f4b2bf13-cab4-414b-9ad1-550fcdf90847,6284,credit,446.81,2022-10-31 00:12:02
7c8498dd-af1d-4ec6-8233-1eeac9e2b29b,6728,debit,-187.62,2023-02-16 19:48:06
dbd3db24-fb9f-4efd-9709-088b03205027,7971,debit,-224.46,2023-05-25 06:21:51
18635116-ace7-4bf7-a753-6bc2d1fd58b7,3620,credit,127.2,2023-07-15 19:06:06
ada67062-12c9-4542-94ca-9702dce748a6,4054,debit,-102.71,2023-05-05 22:29:35
7567ba44-4bbe-46fe-a70a-9f17e9c5e413,2131,credit,297.44,2023-01-18 22:28:28
96a4bd4b-6cad-4cab-8094-2b3a0d24f386,7699,credit,28.75,2023-05-30 08:55:22
23bcd24d-7467-447d-a489-718a0f612639,9410,debit,-52.81,2023-07-30 04:30:56
98b898a4-7b11-4164-8d1b-f9b416bfb179,9853,debit,-150.18,2023-01-18 23:14:14
48df327b-4c23-41f7-8bc4-5538f9a3784a,9944,credit,728.67,2023-06-21 05:29:46
7e5544bf-6c89-4107-9830-2d77ee7002f6,7082,credit,504.19,2022-12-01 18:47:37
386d668d-e56e-4ce1-9cc3-2143708dbd07,8633,credit,786.83,2023-05-19 14:59:33
6adda6c1-e3d4-4207-b5b8-6b781d352a99,2428,credit,error,2023-07-20 00:31:41
17367d3f-998c-4f1e-8fab-44fbd3d9047b,1714,credit,310.58,2023-02-08 16:07:22
ac2a84bf-ee58-412c-bf8a-6baa8059ce25,7810,credit,328.04,2023-04-19 05:33:01
0e4c5452-3931-49fe-8421-5a0e92a5d9ab,4666,debit,-650.96,2023-02-10 15:52:04
4646394f-ad18-44fa-a61b-090880b19e3c,2859,debit,-510.42,2022-11-14 05:25:32
0e4e2e5c-8777-472a-880c-7c034d298b3d,5050,credit,904.18,2023-02-25 15:41:49
54bd0830-fc13-4f78-9f3c-e3a8bf0e955c,9942,credit,error,2023-02-01 20:30:35
fe27f585-c50d-4d28-9077-4d2ed0c3e330,3660,debit,-469.74,2023-05-01 05:14:09
f9040fe5-8cfe-4fa6-bc5b-170f6b84746b,5243,credit,5.99,2023-02-17 14:26:34
6ba4f426-b5ec-4094-b937-902f0e073aa5,6299,debit,-789.32,2023-07-08 16:15:06
d85ba3cb-6e7c-4abd-9138-c9b8881f01dc,4538,credit,133.64,2022-08-16 10:43:20
a64b2cf1-99a4-431a-8b9b-28be37dc0a17,8291,credit,466.21,2023-01-19 16:10:20
30843b44-2617-43cc-a4bd-b77f34fb462d,9540,debit,-943.89,2023-02-12 16:11:12
2c8a52ff-609f-4413-a926-4f724fbdee3b,4441,credit,418.97,2022-12-16 19:58:44
1d9036b8-7864-4416-bd69-ccc77878d2cd,1950,debit,-545.49,2022-11-18 20:49:31
c44065b0-a1e2-4be9-9c91-c478fe2d4bab,8533,debit,-857.95,2022-12-29 11:20:56
cb2675cf-9cd6-41cc-972b-c0ecd18c2fa1,7324,credit,147.04,2023-05-04 18:35:39
3e3ed70d-3fd3-44be-9041-c64c0c289d68,1385,credit,691.54,2023-03-26 21:17:25
4c09367f-b55c-4e1b-9ae4-b6dbb736484c,3473,debit,-967.55,2023-03-05 13:12:45
6fd2cef9-7d2b-4164-8847-abb40d3186d4,5632,credit,error,2022-09-14 15:19:39
da97e677-cf57-4ca3-a8dd-6ba1e363a005,5951,debit,-402.35,2023-04-07 15:44:27
8c28f3c8-d7f9-4d90-a97f-4547819ef599,3451,debit,-744.25,2023-06-22 22:20:04
94c59f92-8cb7-4478-a7d8-b8a34550f818,9112,debit,-489.57,2023-04-16 00:54:10
6021d43d-fdd5-4dac-95a5-be69541512a5,4720,credit,715.01,2022-12-28 02:13:00
68eb86cc-39c8-4901-b89d-6be33ba6efaf,1057,credit,343.6,2022-10-25 17:38:10
2c45e80e-fc79-4b43-946d-5c989565d0f3,3291,credit,714.86,2023-03-17 01:45:20
29f4cd0a-1338-4c55-8930-47c9eb8b65b5,7467,debit,-727.48,2023-05-28 17:14:02
daeca842-d5d7-46a1-b429-a0b277486133,7287,credit,736.19,2023-05-24 06:04:17
bfac1525-eb33-4698-98f6-d11d85607e08,2462,credit,798.17,2022-09-25 14:07:04
52fd0b4f-3096-4d84-a261-fec9c33762eb,5274,credit,192.85,2023-06-16 16:34:24
a239741d-f434-41d2-ba63-6a35f234049a,6889,credit,302.4,2022-09-04 09:45:14
3b3b0887-09c3-445e-bb12-54422fe0c86d,7606,credit,420.75,2022-10-08 01:32:34
5348672c-707e-405f-8f2a-40180aac47a9,2416,debit,error,2022-12-15 02:32:49
0222ce67-8efc-47c0-b686-79129d95ab78,4074,credit,957.67,2022-12-14 18:02:55
8b1b79e3-34b9-449a-be79-0c24a440b838,1953,credit,912.85,2023-02-05 23:12:26
ec9c70e1-ee53-4a0d-91fe-61080485918e,5402,debit,-471.72,2023-03-08 00:12:15
141ceea6-3200-4a64-b414-10a55bf71692,8590,debit,-488.52,2022-11-02 23:59:52
2c39a4c0-7d88-4a88-9aab-4bdedefee4c7,1572,debit,-778.53,2023-07-13 22:49:34
25d4c0b9-dae8-41b1-bd15-8a6e8740a87a,1844,credit,639.14,2023-05-12 23:55:18
1bee6e16-c9c8-4254-bbd5-0e210a7dfcae,3109,debit,error,2022-10-27 08:36:23
8f7f405a-54d4-49e4-8715-d82c4c9d418b,7882,credit,201.28,2023-05-16 01:47:14
54a6c2cc-af96-4d85-971f-e7459c341ad3,7707,debit,-581.92,2023-07-18 02:45:45
0fad8d0c-7c39-48f9-9a6c-380793750bdf,7476,credit,182.5,2023-05-30 08:15:09
591c4f1f-1630-495b-9107-ebeab1faa3e3,9603,debit,-136.88,2023-04-13 07:34:40
f9fcb88d-650a-4682-ad04-80ec645981d0,9462,debit,-912.4,2022-09-23 03:27:35
21c8877e-e3d2-4deb-8e53-8ddf3a6f2772,2493,debit,-338.19,2023-07-04 18:07:48
39de9768-81ad-41c9-bd50-ceaa8818b0b3,2536,debit,-175.28,2022-08-17 11:21:03
dafd71b6-502a-463e-8b90-e9e6d1fc2d6d,7548,debit,-484.13,2023-02-16 21:46:46
1b44bd82-b6b5-42b9-bc61-c9180bb24c07,2085,debit,-449.27,2023-05-30 04:39:35
60997c3a-415a-484c-8bd3-57158969e9c3,7118,debit,-124.04,2022-11-21 22:35:02
6d70a024-6c1b-434d-af4f-8c715cd5b765,3949,debit,-314.2,2022-12-07 17:44:21
5cceef7a-d2d7-46a9-acbd-3aac976fa89f,1518,debit,-248.81,2022-11-17 13:44:20
28943192-23c7-4f2c-970b-d92f8fb86925,6474,credit,876.07,2022-10-20 11:47:24
ad879f2e-8da8-4d58-b7c8-6837827558a9,4020,credit,64.56,2023-01-24 13:39:42
3e2492cb-81cf-4fed-b14c-a3180c86571a,4750,credit,148.46,2022-09-10 13:55:54
54ad30f6-978e-4e52-8291-de4010dc6b0e,8949,credit,258.07,2023-07-09 13:06:27
d6b5d974-5432-4f1a-a77a-86e9207ff7a4,3901,debit,-888.59,2023-06-03 12:19:15
83768308-9bc3-4973-aa9d-56b149c9b725,7563,credit,error,2023-01-19 22:08:15
92658a8c-cda3-4acd-9201-1a30adee9b4b,3688,credit,error,2023-06-03 18:58:40
e3652113-2d6c-4225-9f0a-c1bd0c886f50,8364,credit,967.34,2022-08-28 04:39:01
3f1d573d-bd4c-4181-9566-6229e17c7b2d,2964,debit,-796.05,2023-07-01 10:46:05
a00ee6e2-d4c4-4b20-8ce4-75c6677fa061,4797,debit,-751.48,2022-10-19 10:07:19
0a7beaa8-3b94-45a8-a003-0ca582808931,4274,debit,-683.88,2023-03-18 07:52:53
6c17b471-f1cb-409e-9020-633970b2d3ea,4298,debit,-757.5,2023-07-12 09:10:57
